0.00010067,0.00010012,0.1004,0.090858
0.00015839,0.00014867,0.047812,0.045689
0.00037727,0.0003122,0.023712,0.02322
0.00077792,0.00057442,0.01193,0.011812
0.0013409,0.0010579,0.0060244,0.0059956
0.0027819,0.0021889,0.0030412,0.003034
0.0054499,0.0042439,0.0015328,0.001531
