0.00010395,0.00014467,0.00017654,0.00015254,0.35012,0.21465,0.24133,0.01656
0.00023894,0.00036825,0.00039889,0.00034659,0.2269,0.082268,0.171,0.0056191
0.00043659,0.00065639,0.00062289,0.00059889,0.15173,0.034313,0.12321,0.001933
0.00083289,0.0012758,0.0011898,0.0011458,0.10335,0.015195,0.088882,0.00067723
0.0016458,0.0024638,0.0023668,0.0022578,0.071236,0.0069957,0.063936,0.00023936
0.0033888,0.0050408,0.0047048,0.0043248,0.049495,0.0033047,0.045823,8.4355e-05
