0.0007748135,0.0008478135,0.0005728935,0.0006113935,292717.427707291,18964753971527.3,0.150228904917374,0.157846248415907
0.0010898135,0.0016828135,0.0011008135,0.0010418135,0.564434912892764,0.150792988551983,0.147807737413015,0.067851903114036
0.0020358135,0.0033928135,0.0027258135,0.0023318135,0.236990937786825,0.0335470843562725,0.124927120256002,0.0289450813972779
0.0040058135,0.0067018135,0.0046788135,0.0044248135,0.132403431267181,0.0125381786999329,0.0994824813726235,0.0123216558476819
0.0088188135,0.0138418135,0.0092848135,0.0086938135,0.0820684114456819,0.00975738444680904,0.0774007798726111,0.00975751222341498
0.0155718135,0.0257248135,0.0178658135,0.0168338135,0.0519017188125646,0.014245777125929,0.0618653874827657,0.0142463950548094
