0.019796,0.037908,0.0665,0.073378,NaN,35.21,43.238,17.614
0.038027,0.073113,0.12708,0.12613,164.86,4.4077,63.914,7.1477
0.076745,0.14454,0.23467,0.2236,142.87,2.9353,94.862,3.0311
0.15352,0.29355,0.42226,0.41315,163.55,1.2859,133.94,1.2889
0.30974,0.60334,0.79991,0.75894,180.45,0.52406,144.2,0.52396
