Column1,Column2,Column3,Column4
8.28125,0.005771598522281583,0.06356091683167878,1.2059794000464858
8.4375,0.007549946612206082,0.05260122285298497,1.019019136148214
8.59375,0.010179125966877634,0.04426568498619884,0.8747771437441205
8.75,0.0140490241544628,0.03787448761808706,0.7618459688774054
8.90625,0.0197498000546639,0.03294860085561432,0.6724020093725419
9.0625,0.028170691006566058,0.029151550252263347,0.601056936070318
9.21875,0.04064897122800046,0.026252081930109684,0.5441381114531026
9.375,0.059191589797783994,0.02410208075371855,0.4992590179772307
9.53125,0.08679949039749765,0.022627766623706334,0.46510877409175677
9.6875,0.1279290611641892,0.021836563363493447,0.4414526146189094
9.84375,0.1891139630634419,0.0218503257959865,0.42942434465083046
10.0,0.2797035002599314,0.022996873050017793,0.4323844957230024
10.15625,0.4124206037424938,0.026056736567967326,0.458154028482407
10.3125,0.6025557547044785,0.0329894392115644,0.5251813514500782
10.46875,0.8614270880364301,0.0493595842173119,0.6816842285235041
10.625,1.1680263958884367,0.09331200598661611,1.0725571684535113
10.78125,1.3716487119571787,0.22345060468313235,2.1611805834921416
10.9375,1.1006687311218666,0.5089000467904232,4.801942172499886
11.09375,0.49277833114853503,0.6792288368880646,7.442366584252894
11.25,0.17730779601497634,0.5803457311536995,7.3549628483502
11.40625,0.07834150080555691,0.4342260858066824,5.9466213696800505
11.5625,0.046400654396865144,0.31957055515083926,4.52980243944927
11.71875,0.03510830750010611,0.23762244094489357,3.4263736006902743
11.875,0.03183152311796423,0.17963143359428835,2.626427543624715
12.03125,0.032845327126573294,0.13830778748498115,2.056322002927669
12.1875,0.03716586793019911,0.10857433603827805,1.6486108147015177
12.34375,0.04493829902371662,0.08700111476583317,1.3538618005563967
12.5,0.05701978691477586,0.0712763911752151,1.1383404032482116
12.65625,0.07495145960776527,0.059844051616878516,0.9796860991425925
12.8125,0.1011078175359576,0.051673680730997346,0.8634215078635802
12.96875,0.13896187972628304,0.04612650932013522,0.7806639159891366
13.125,0.19342567548269726,0.042900467786095645,0.7269207398563239
13.28125,0.27116157273309094,0.04206725197937223,0.7019610706147437
13.4375,0.3805340102480476,0.04427367410741273,0.7112100296515182
13.59375,0.5302151529130212,0.05133844664676062,0.7702587449674813
13.75,0.7236078826478265,0.06794798143323443,0.9172355864950603
13.90625,0.94152173683328,0.10638363177330776,1.245860124088315
14.0625,1.1001854435668712,0.19609960525356046,1.9768286640949548
14.21875,1.0224701840255221,0.3698379009599378,3.432392932809018
14.375,0.6666212517663032,0.5390115474908294,5.216086538580744
14.53125,0.3383331214135235,0.5482968293195305,5.865379843881081
14.6875,0.17680884408377914,0.4551119346111932,5.259518996154246
14.84375,0.11095514319113153,0.35320633892101755,4.2596532942006
15.0,0.08479566386235098,0.2708788490103059,3.3420356959714987
15.15625,0.07620848646565957,0.20930691639740612,2.623556245497342
15.3125,0.07739855035145968,0.16422719443819178,2.091098389776084
15.46875,0.0859701650850333,0.13142100051799488,1.7035074211148302
15.625,0.1019015070866294,0.10766274233311485,1.4228329909591164
15.78125,0.12658597928102816,0.09067828539518484,1.2208032726403557
15.9375,0.16259251348199216,0.07896089771207729,1.0783487183609057
16.09375,0.2136648181300423,0.07164005603784035,0.9839986813679815
16.25,0.28467902367603154,0.06846408426156335,0.932954530225188
16.40625,0.38115636121982804,0.06997215179616961,0.9276610084494346
16.5625,0.5074375436572466,0.07804443633996064,0.9810661137512136
16.71875,0.6614713571156035,0.0972826336300354,1.1252580963355905
16.875,0.8223033088230541,0.13792880981493247,1.4301508852596223
17.03125,0.9285778557108373,0.21857253316675548,2.027444683076454
17.1875,0.879655750229448,0.3500639661193609,3.0487849011969392
17.34375,0.6523985686398996,0.4767189736262281,4.247414914913277
17.5,0.40038458711874286,0.5054947889647353,4.855537429515024
17.65625,0.24158198795350835,0.44727441867011325,4.606961089851916
17.8125,0.16333439039613024,0.36449444455271607,3.9263781138205105
17.96875,0.12843864577653819,0.2894754884855934,3.2004745861213952
18.125,0.11589412898327603,0.22983428378475299,2.5848680141079687
18.28125,0.11673344202992443,0.18464592720445805,2.1069401408573993
18.4375,0.12779454303696225,0.15117937793371136,1.749945479208754
18.59375,0.1487705580783417,0.12688141947726403,1.4890596256752007
18.75,0.18103759746683615,0.1098326347906695,1.3031698859498797
18.90625,0.22717844079374797,0.09880436693469495,1.1776818601330525
19.0625,0.2906351562886965,0.09328285550096779,1.1048815218067283
19.21875,0.3750117716328506,0.09362083853411411,1.0845029637275736
19.375,0.4822835339521343,0.1014775469457084,1.125997979761209
19.53125,0.6085528521087683,0.1207910671960241,1.2541097998988755
19.6875,0.735479243570769,0.15936227096644817,1.5189276160508773
19.84375,0.8187384512469343,0.22888010790132185,2.0023267347687916
20.0,0.7936337699119296,0.3328140873098482,2.7681590442192507
20.15625,0.6397566352513281,0.4350816330661071,3.663464965246956
20.3125,0.4417012306579623,0.47327370415907155,4.225436504845435
20.46875,0.2927589068787398,0.4393919030244733,4.179226706644937
20.625,0.20780736931660881,0.3732800564649262,3.717279070239272
20.78125,0.1657888539229309,0.30584525726573497,3.13435636827727
20.9375,0.14888776907889542,0.24872636558488695,2.5962914644578263
21.09375,0.14785844336645895,0.20384089603956762,2.1572641005427275
21.25,0.15890878914541037,0.16991976501316858,1.819627877045255
21.40625,0.1812445076442424,0.14512145075429073,1.569448804499764
21.5625,0.21581980673787893,0.12790153055486642,1.3915301340541133
21.71875,0.26466250603600133,0.11729065605203919,1.2747210045037651
21.875,0.33023453442136086,0.11304869209459566,1.2138008715340831
22.03125,0.41428864855517766,0.11591314523195381,1.2109643107864483
22.1875,0.5154570208788855,0.12809870742095003,1.2785413474799865
22.34375,0.6245517954601834,0.15410424738642092,1.4438136309588436
22.5,0.7174909234767943,0.20110338389314186,1.7535406295111582
22.65625,0.7521281070801941,0.2750891703218162,2.261032238263189
22.8125,0.6895772765316134,0.3657576468746721,2.9488049800841267
22.96875,0.5455101922411411,0.43368106459509137,3.5996972158245986
23.125,0.3920988487129673,0.4437304336244205,3.8908781105677264
23.28125,0.28119781523923376,0.40478154137609246,3.7386868699496
23.4375,0.2165277542098819,0.3464572336361287,3.3214126575109546
23.59375,0.18429154154154645,0.2889234575052199,2.8373285292530435
23.75,0.17306454036969787,0.24006993951140568,2.3955945382409336
23.90625,0.17668228134719363,0.20142427555675116,2.033689996787754
24.0625,0.1926644755707526,0.172227948315933,1.7544668448915304
24.21875,0.2207422357537924,0.1512561611489109,1.549211442337478
24.375,0.26193172667794457,0.1375319140068011,1.4083200786341752
24.53125,0.31779512630128404,0.13063850667593171,1.3257375796660313
24.6875,0.38943337555881957,0.13096607693834478,1.301182880848442
24.84375,0.47565248600838905,0.14006208856143498,1.3422946747984648
25.0,0.569663567067247,0.16111405716309113,1.4675783847950974
25.15625,0.6543186588860973,0.19908457138318275,1.7086522836759996
25.3125,0.6994111785289479,0.2583495830914793,2.1022563176040827
25.46875,0.6724978113438396,0.33381864130508615,2.646776559178611
25.625,0.5711065038528292,0.4003684279479103,3.2182734724099005
25.78125,0.4395611830292585,0.42646605483997985,3.577961096451892
25.9375,0.32830085413068066,0.4066882633691816,3.581978521734657
26.09375,0.25510588592385497,0.3605849499769302,3.302758353796797
26.25,0.21448521237907056,0.3082928968496832,2.9008558902127883
26.40625,0.19689523498239683,0.26059012265417614,2.495974446669102
26.5625,0.19580177791451644,0.22122409636653248,2.1447894260598144
26.71875,0.2079691762998702,0.19065113088696028,1.8639042378099044
26.875,0.23241029619289694,0.168225146003736,1.6522062096397152
27.03125,0.26946542199874474,0.15321082761102134,1.5036732607567136
27.1875,0.32001200041280464,0.14525119888917065,1.413526330995437
27.34375,0.3844763811783974,0.1446603374803208,1.381289275200267
27.5,0.4612169101161697,0.15272088609479953,1.412950928323656
27.65625,0.5438671412948312,0.17198931066624754,1.523066736928873
27.8125,0.6178745642844442,0.2061714105544062,1.7354035464244255
27.96875,0.6590853208002887,0.2580088552641775,2.074974118469782
28.125,0.6420848681463734,0.3228252488868462,2.5355459234314224
28.28125,0.5627547565652694,0.3814588249686735,3.022779245434684
28.4375,0.45194350286811197,0.40893204348084516,3.3559907209505693
28.59375,0.3507050504040504,0.3974999023460213,3.406149490070317
28.75,0.27908864541412537,0.3601409463528021,3.20309294858793
28.90625,0.23673076815476193,0.3138819476171584,2.867809872613631
29.0625,0.2168600922802008,0.2695565337217287,2.507831889279002
29.21875,0.21377822653317544,0.23183054379792298,2.1830084219939487
29.375,0.22427120871805276,0.2019537376058387,1.9164278593874504
29.53125,0.24708619502875015,0.17979532601873732,1.712256224757711
29.6875,0.2821593195462823,0.16492387532047792,1.567880058331759
29.84375,0.3298364867226069,0.15714846077403652,1.480450630090534
30.0,0.38988280033795325,0.1568422533512022,1.450321385249667
30.15625,0.45996147540682925,0.16520547067601407,1.4832175226087865
30.3125,0.5333622812634649,0.18443043467392953,1.591729918375718
30.46875,0.596486387228253,0.21731359529663405,1.7945380980106778
30.625,0.6287975610052687,0.26505948742028396,2.1071965263382575
30.78125,0.6108681308256857,0.3220790627552879,2.5141210445772852
30.9375,0.5415298947259151,0.3718352934086052,2.929245146094973
31.09375,0.44596676129027835,0.39481261204472634,3.2080413074389633
31.25,0.3568602432217435,0.3850981438598157,3.2512186242418877
31.40625,0.291695790427044,0.3526807604864985,3.0800530169618394
31.5625,0.2519340948173492,0.31147281219759515,2.7895388187532015
31.71875,0.23290614841261198,0.2710778394096858,2.46996917785971
31.875,0.23005429801219746,0.2361148464850955,2.1759048203719034
32.03125,0.24057869680687285,0.20815349611615963,1.9312598056214203
32.1875,0.26324100753754864,0.1874011347865109,1.7427485353338423
32.34375,0.29774302363669436,0.1736946438789869,1.610200255212712
32.5,0.34397840208513203,0.1670363746541589,1.5326114631262318
32.65625,0.4010359543498049,0.16791496223911218,1.5114997467551123
32.8125,0.4657403557767217,0.1775202296895055,1.5528880458772518
32.96875,0.5307046529900262,0.19775835772918127,1.6681169074510094
33.125,0.5826952429068787,0.23057906717667898,1.8715478973613562
33.28125,0.603985343643942,0.2756233571860168,2.1696949211610725
33.4375,0.5806293719867934,0.3260162163018494,2.536137013252842
33.59375,0.5155763910945138,0.36679835551627543,2.886572866042605
33.75,0.4313798726315196,0.38310242391079746,3.103178473892417
33.90625,0.3539989935490747,0.3719117380709887,3.1171709179978175
34.0625,0.2971033842616498,0.34199621745986725,2.954048195354506
34.21875,0.26223009605362313,0.30474719165852104,2.6925970562940296
34.375,0.24602299609526865,0.2681972199911343,2.4069625472573497
34.53125,0.24495549735624605,0.2364391511526412,2.143431299356891
34.6875,0.2567465829313269,0.21104452647648447,1.9237140573946718
34.84375,0.28028616712921695,0.19240037639634067,1.7551690699598497
35.0,0.3151082290573546,0.18055157917368259,1.6391464537658624
35.15625,0.3606627968066478,0.17568359749499393,1.5761702152642962
35.3125,0.4153130220676619,0.17840913169832331,1.568909501154382
35.46875,0.47495044019139776,0.18990823196722365,1.6237614039909638
35.625,0.5314153832717483,0.21176311445735463,1.750780299920157
35.78125,0.571810346446946,0.2449863350669764,1.9596849304547008
35.9375,0.5812320662032215,0.2875871939216761,2.247464855118023
36.09375,0.5510662685617314,0.33148295623414464,2.5768481570360966
36.25,0.48824553293974715,0.36327826662791657,2.8651722137466313
36.40625,0.41341653824222496,0.37235082399249897,3.018638603099629
36.5625,0.34691251854691046,0.3585114898249337,2.9964653231131186
36.71875,0.29867921573146383,0.329905051099049,2.8311262783046756
36.875,0.26969353632065673,0.2958825650341251,2.5900038089655806
37.03125,0.25739579163899157,0.2629529538026542,2.333322958312776
37.1875,0.25908179644920726,0.23452765838942172,2.0987953972372213
37.34375,0.2729468694290414,0.21202296634506632,1.9047879242465915
37.5,0.298009538178662,0.19590447021196453,1.7583026100222856
37.65625,0.3336222104898001,0.1863728837667394,1.661586197621467
37.8125,0.3787454853787197,0.1837714286510206,1.6163638615845586
37.96875,0.43094917118783854,0.1888126170910583,1.6262638703136296
38.125,0.48515414035040255,0.2026109619382142,1.6977946805802633
38.28125,0.5325314083369743,0.2263036841918168,1.83915214023497
38.4375,0.5608669374394818,0.2598047500113227,2.0544524395299875
38.59375,0.5584877061583747,0.2994964408095563,2.3305605787073325
38.75,0.5219354822952262,0.3365104417782442,2.620876937256176
38.90625,0.4612699969437152,0.35944121689407244,2.8475242595760375
39.0625,0.3949820595076954,0.3615847788241032,2.9404981693098504
39.21875,0.3385470182092739,0.3450352646341242,2.8830414335108663
39.375,0.2987499139614937,0.3173549112866971,2.713055878911213
39.53125,0.2759282777781893,0.28617917389831954,2.488441432500767
39.6875,0.26804080835467353,0.25667322432967954,2.257604283715411
39.84375,0.27300915306602525,0.23158049915281406,2.0504908473626093
40.0,0.2894016752052188,0.21211290901204227,1.8820350536390638
40.15625,0.31630005079642265,0.1987637926020886,1.7585111192282827
40.3125,0.3528084167157028,0.1918517074593518,1.682708891411309
40.46875,0.39732067069624,0.19184356835997518,1.6572657268348698
40.625,0.44655559612146406,0.19949858696408954,1.6864466011185126
40.78125,0.49451578321514467,0.21575978673749363,1.7763209671521272
40.9375,0.5320100395929547,0.2411426468451357,1.9322480054032591
41.09375,0.5481125077003872,0.2743110049933614,2.1515458655129254
41.25,0.5348550961941523,0.31020283275042076,2.4109714227529877
41.40625,0.49344883855376404,0.33985094411798955,2.6578308930300834
41.5625,0.4358013815992792,0.3543253672176182,2.823533969871589
41.71875,0.3777637015591111,0.35036591272978984,2.8614459708848137
41.875,0.3306584107650079,0.3316191423771733,2.7737708551494342
42.03125,0.2988063811501731,0.30492568261211483,2.6008082397182957
42.1875,0.28204452713748834,0.2764491154732698,2.3917334748510055
42.34375,0.2787056881611552,0.25022606223781346,2.1849930835628424
42.5,0.2871714116309065,0.22841899892093642,2.00396299894827
42.65625,0.3062585894454022,0.21204466476937464,1.8605473071695988
42.8125,0.335011811884235,0.20160473923570066,1.760267981963662
42.96875,0.3721917100327328,0.19750608733455213,1.7062683588395768
43.125,0.41554343482922806,0.20029424135584206,1.7018135035564286
43.28125,0.4609232091767664,0.21069181051756633,1.751342940205783
43.4375,0.5015963062155521,0.22932143200812174,1.8596721543963324
43.59375,0.5285138839490257,0.2558835590387458,2.02809995489412
43.75,0.5327556508045217,0.28773918966146605,2.2461847539577597
43.90625,0.5103202775086919,0.3188011524850553,2.4818184737507325
44.0625,0.4661775742373127,0.3408090521968779,2.680877008958232
44.21875,0.4126882524609977,0.3475900700381791,2.7882337254948433
44.375,0.36274314854732814,0.33865561596548377,2.778717829670881
44.53125,0.32425372875092406,0.3184730891465948,2.667899063965577
44.6875,0.29974972676484524,0.29302664396885897,2.495441239200437
44.84375,0.2887510813893757,0.26722354192806713,2.3023276049987715
45.0,0.2898778379654421,0.24418480617346872,2.1187315029918845
45.15625,0.30182866274136166,0.2256018213367432,1.9627125333059572
45.3125,0.32353894725569904,0.21233001043123584,1.843718819766236
45.46875,0.35390070902794324,0.204873936748562,1.7666417487624984
45.625,0.3912294824736611,0.20369871305554196,1.7348468690475516
45.78125,0.4325648573314829,0.20936680456835907,1.751891107123158
45.9375,0.47297407428782284,0.2224498542399652,1.8217619142625585
46.09375,0.5053213339131386,0.2430752303843545,1.946991793277725
46.25,0.5213519534148908,0.2699755888043003,2.1236061817126606
46.40625,0.5147931268432245,0.29933466632649686,2.3331980472730143
46.5625,0.4854609088011737,0.3246702337225164,2.5375377855844716
46.71875,0.44083694204431634,0.3391545921799663,2.686304497335619
46.875,0.39252484276632543,0.3393197323691893,2.7403601671971725
47.03125,0.35044948306597906,0.32665938539424344,2.692452790156539
47.1875,0.3198658628379709,0.3058521897751436,2.566139088211432
47.34375,0.30208298294390146,0.28196658970787064,2.3981281548112663
47.5,0.29645665926288767,0.25885936020410577,2.2218921193857084
47.65625,0.301823417568256,0.23893002231256644,2.0608737947182276
47.8125,0.31707003807103057,0.2235059679663428,1.9289781618483577
47.96875,0.34112170126925445,0.2133196091495095,1.833770217375508
48.125,0.37260182504796246,0.20887378153939123,1.7796510609394993
48.28125,0.40929548120225867,0.21065264326766286,1.770052538642074
48.4375,0.44753737509633634,0.21915246497859303,1.8083850410375537
48.59375,0.4817975898720297,0.2346539639809381,1.897389573593566
48.75,0.5050256858245324,0.25662107017647706,2.036197986004402
48.90625,0.510451340999655,0.28277381172690585,2.214722098236527
49.0625,0.49482008453424375,0.3084582223066304,2.407567527915999
49.21875,0.46115194961915107,0.32752034438969047,2.574366550796942
49.375,0.41809054674055823,0.335031255741449,2.6732133392859194
49.53125,0.3756612069788019,0.32985664215620075,2.6812006210789017
49.6875,0.34110655493501985,0.3146972549182296,2.604418648138545
49.84375,0.3177254386940212,0.2940125153258311,2.4698929104240848
50.0,0.30604321600921663,0.2719784385737811,2.309991884682783
50.15625,0.30534992411010853,0.25159638276170654,2.1515619750492356
50.3125,0.3146265731489105,0.23471171819497885,2.0126987429781327
50.46875,0.3328275009761124,0.22238003188731273,1.904150910340774
50.625,0.35874566308225453,0.21524196701847417,1.832084696013826
50.78125,0.39063390348334986,0.21378567203728394,1.800492957611107
50.9375,0.42570202503239596,0.21845948629509188,1.8126347664172315
51.09375,0.4596684271683717,0.22958855889997243,1.8712046605049655
51.25,0.48673042366467767,0.2470140742667642,1.9767856748313
51.40625,0.5005067106929684,0.269422752346985,2.1241266508843992
51.5625,0.4962870100977825,0.2936402282053716,2.296952916629211
51.71875,0.4738010605564018,0.31469076704992527,2.465166078368221
51.875,0.4383088288578454,0.32739563950784706,2.590697829993597
52.03125,0.3984280214624433,0.3288436031686381,2.643010871547263
52.1875,0.3622294830419388,0.3196636865904685,2.6135674932297515
52.34375,0.3347326525471845,0.30311230698703523,2.5170754081343505
52.5,0.3178695527774003,0.2831788084091954,2.3807104978437237
52.65625,0.31168733224395406,0.26323054422345143,2.2319619835422864
52.8125,0.31545516304116,0.24559057526775396,2.092059123449141
52.96875,0.3282206353594294,0.23168765040697492,1.9749464075632726
53.125,0.34889274977965234,0.22237763416908304,1.8890225367161715
53.28125,0.37602418095162804,0.21822709359854325,1.8394090094919058
53.4375,0.40742592564842584,0.2196821461367312,1.829669204019645
53.59375,0.439752910836668,0.22708198936940996,1.8625339255304838
53.75,0.46830414803535425,0.2404616520057803,1.9392937024240777
53.90625,0.48744256339186137,0.25909593508070217,2.057472655115048
54.0625,0.49203549079618,0.2808861637247737,2.2068877490448213
54.21875,0.47974358139404255,0.3020580088696109,2.366047312641888
54.375,0.4528300659493077,0.31789651420065107,2.503411385091621
54.53125,0.41770619567804107,0.3246201658719605,2.5870785493384854
54.6875,0.382121370724727,0.3211378260432321,2.5987128767663403
54.84375,0.3521881828477355,0.30922338300667657,2.540938420608524
55.0,0.3312115274400435,0.29221554550309703,2.432949499601901
55.15625,0.3202098756359217,0.2735280581745239,2.2999724563061315
55.3125,0.3189454312923233,0.2558353307960233,2.1647014427406313
55.46875,0.3266687517445492,0.2409349902130415,2.0437692624424324
55.625,0.3424119563820848,0.22994673671625213,1.9479592410128872
55.78125,0.3649367452466142,0.22357691683351077,1.8839284779847623
55.9375,0.3924717383365889,0.22231861733336233,1.855959889375473
56.09375,0.4223638636850528,0.22653131214922206,1.8670402853656898
56.25,0.4508188612364921,0.23635623020789237,1.9188979545506357
56.40625,0.4730213223918093,0.25142339426207,2.0106814093691083
56.5625,0.4839929755197432,0.2703754654712387,2.136168749953303
56.71875,0.48029758813370804,0.29045932901314386,2.280414400375344
56.875,0.4619259419285601,0.30772417606990443,2.4187121288881652
57.03125,0.4329268468228846,0.31822390021940083,2.5216097302481386
57.1875,0.3998861381842066,0.3197054000684891,2.5658371728591
57.34375,0.36923879451317393,0.31249811348147427,2.5441894881556313
57.5,0.3453717445156426,0.2989741981504968,2.466819107474495
57.65625,0.3303415152873596,0.2822593026581298,2.354270725259432
57.8125,0.3245738233679627,0.2651853425997145,2.2287416127646793
57.96875,0.32765280027843646,0.24985749737431598,2.108591653228238
58.125,0.33878305584842083,0.23767331401943675,2.006798913189708
58.28125,0.3569001585215794,0.22952255266160526,1.9317643716327833
58.4375,0.38053428960619673,0.22599024326319803,1.8888206370888614
58.59375,0.40754349614684127,0.22747815124118598,1.881466802791627
58.75,0.4348545499923931,0.23419835479933496,1.9118392176729722
58.90625,0.4584229017006445,0.2460003616452919,1.980108665675966
59.0625,0.4737017211901347,0.26202594065760393,2.0826255082986367
59.21875,0.4768270027302039,0.28031665889920954,2.2091840444153528
59.375,0.46626552036606916,0.29772969592520937,2.341105254569884
59.53125,0.4439626567190846,0.3105930373788371,2.4531424375574824
59.6875,0.4149041710292995,0.3160504466422577,2.5209015335731872
59.84375,0.3851426379964516,0.3132487980733711,2.530479773650527
60.0,0.3596875749334138,0.3034722826924703,2.4835062498837317
